Time,LHeel,LTOE,RHeel,RTOE
0.01,0.15291,0.24921,-0.06458,0.02562
0.02,0.15775,0.25393,-0.066,0.02455
0.03,0.16474,0.26074,-0.06433,0.02699
0.04,0.16555,0.2619,-0.06751,0.02441
0.05,0.17401,0.27027,-0.06187,0.03051
0.06,0.17895,0.27539,-0.06008,0.03233
0.07,0.18629,0.28281,-0.05547,0.03701
0.08,0.19035,0.28683,-0.0522,0.04026
0.09,0.19458,0.29102,-0.04921,0.04314
0.1,0.20327,0.29958,-0.04019,0.05202
0.11,0.21086,0.30712,-0.03246,0.05962
0.12,0.21755,0.31397,-0.0263,0.06546
0.13,0.2275,0.32356,-0.01495,0.07667
0.14,0.23348,0.32935,-0.0081,0.08329
0.15,0.2385,0.33397,-0.001,0.09032
0.16,0.24403,0.33888,0.00667,0.09762
0.17,0.24707,0.34154,0.0128,0.10355
0.18,0.25349,0.34729,0.02267,0.11305
0.19,0.2485,0.34185,0.02233,0.11274
0.2,0.2482,0.34096,0.02761,0.11786
0.21,0.2449,0.33735,0.02978,0.11981
0.22,0.24432,0.33607,0.03737,0.12729
0.23,0.2381,0.32917,0.04013,0.13004
0.24,0.2251,0.31561,0.03619,0.12626
0.25,0.21809,0.30807,0.0411,0.13126
0.26,0.20514,0.29476,0.04023,0.1306
0.27,0.19217,0.28167,0.04056,0.13129
0.28,0.17935,0.26918,0.04141,0.13219
0.29,0.16535,0.25536,0.04217,0.13295
0.3,0.15161,0.24232,0.04423,0.13528
0.31,0.13831,0.23001,0.0459,0.13684
0.32,0.12302,0.21544,0.04707,0.1381
0.33,0.1078,0.20076,0.04855,0.13955
0.34,0.09373,0.18715,0.05193,0.14299
0.35,0.07736,0.17123,0.05279,0.14388
0.36,0.06231,0.15678,0.05493,0.14586
0.37,0.04588,0.14073,0.05484,0.14586
0.38,0.03096,0.1258,0.05847,0.14958
0.39,0.01714,0.11198,0.06162,0.15272
0.4,0.00271,0.09732,0.06429,0.15549
0.41,-0.00891,0.08549,0.06949,0.16068
0.42,-0.02259,0.07162,0.07178,0.16301
0.43,-0.0357,0.05813,0.07469,0.16601
0.44,-0.04601,0.04748,0.07957,0.17094
0.45,-0.05543,0.03796,0.08391,0.17524
0.46,-0.06308,0.02995,0.0904,0.18175
0.47,-0.07335,0.01927,0.09218,0.18355
0.48,-0.08006,0.0121,0.09843,0.18982
0.49,-0.08281,0.00877,0.10729,0.19876
0.5,-0.08526,0.00688,0.11544,0.20682
0.51,-0.08891,0.00356,0.12182,0.21324
0.52,-0.08853,0.00462,0.13052,0.22181
0.53,-0.08921,0.00428,0.137,0.22823
0.54,-0.08584,0.00788,0.1465,0.23759
0.55,-0.08563,0.00804,0.15112,0.2422
0.56,-0.07905,0.0152,0.1607,0.25156
0.57,-0.07572,0.01961,0.16628,0.25711
0.58,-0.07381,0.02295,0.17101,0.26181
0.59,-0.06808,0.02973,0.18019,0.27075
0.6,-0.06327,0.03505,0.18936,0.2796
0.61,-0.05924,0.03922,0.19741,0.28753
0.62,-0.05261,0.04615,0.20486,0.29476
0.63,-0.04887,0.04958,0.20909,0.2988
0.64,-0.04195,0.05617,0.21571,0.30508
0.65,-0.03332,0.06433,0.22348,0.31242
0.66,-0.02759,0.0693,0.22844,0.31702
0.67,-0.01827,0.07798,0.23633,0.32445
0.68,-0.01235,0.08348,0.24029,0.32787
0.69,-0.00268,0.09268,0.24817,0.33513
0.7,0.005,0.10039,0.25359,0.33946
0.71,0.01319,0.10861,0.25952,0.34415
0.72,0.02021,0.11564,0.26414,0.34732
0.73,0.02843,0.12393,0.26929,0.35109
0.74,0.03501,0.13051,0.27235,0.35297
0.75,0.04402,0.1394,0.27695,0.35651
0.76,0.05018,0.14563,0.27753,0.35651
0.77,0.05848,0.15387,0.27869,0.35735
0.78,0.06525,0.16056,0.27723,0.35578
0.79,0.07177,0.16701,0.27443,0.35307
0.8,0.07397,0.16928,0.26682,0.34619
0.81,0.07725,0.17261,0.25885,0.33902
0.82,0.08029,0.17581,0.24884,0.32969
0.83,0.08155,0.17703,0.23757,0.31943
0.84,0.08071,0.17633,0.22295,0.30618
0.85,0.08235,0.17812,0.20943,0.29366
0.86,0.08152,0.17753,0.19325,0.27844
0.87,0.08216,0.17835,0.17777,0.26359
0.88,0.08085,0.17713,0.16027,0.24669
0.89,0.08249,0.17885,0.14498,0.232
0.9,0.08428,0.18082,0.12932,0.2167
0.91,0.08519,0.18185,0.11303,0.20047
0.92,0.08723,0.18399,0.09701,0.18479
0.93,0.08951,0.18642,0.08167,0.16953
0.94,0.09078,0.18781,0.06612,0.15388
0.95,0.09295,0.19016,0.05096,0.13853
0.96,0.09438,0.1917,0.03576,0.12302
0.97,0.09442,0.19193,0.02006,0.10688
0.98,0.0961,0.19392,0.00553,0.09168
0.99,0.09607,0.194,-0.00915,0.07635
1.0,0.09846,0.19668,-0.02196,0.06252
1.01,0.09918,0.19761,-0.03564,0.04797
1.02,0.10072,0.19922,-0.04822,0.03453
1.03,0.10522,0.20374,-0.05642,0.02571
1.04,0.1063,0.20495,-0.06821,0.01321
1.05,0.10928,0.20792,-0.07683,0.0041
1.06,0.10696,0.20542,-0.08906,-0.00873
1.07,0.11366,0.21219,-0.0936,-0.01367
1.08,0.11741,0.21582,-0.09927,-0.01956
1.09,0.12366,0.22213,-0.10232,-0.02246
1.1,0.12879,0.22698,-0.10473,-0.02445
1.11,0.1343,0.23248,-0.10686,-0.0265
1.12,0.1382,0.23627,-0.10868,-0.02822
1.13,0.14509,0.24316,-0.10702,-0.02528
1.14,0.15406,0.25186,-0.10206,-0.0181
1.15,0.16271,0.26053,-0.09871,-0.01162
1.16,0.17131,0.26884,-0.09553,-0.0063
1.17,0.18178,0.27931,-0.09159,-0.00132
1.18,0.18658,0.28426,-0.0924,-0.00122
1.19,0.19448,0.29219,-0.08763,0.00428
1.2,0.20276,0.30032,-0.08141,0.011
1.21,0.21159,0.30928,-0.07546,0.01701
1.22,0.21743,0.31516,-0.0711,0.0213
1.23,0.22598,0.32371,-0.06358,0.02865
1.24,0.22995,0.32764,-0.05998,0.03207
1.25,0.23506,0.33281,-0.05562,0.03618
1.26,0.24362,0.34091,-0.04607,0.04573
1.27,0.24701,0.34411,-0.04242,0.04925
1.28,0.25356,0.35057,-0.0351,0.05642
1.29,0.25728,0.35342,-0.02875,0.0628
1.3,0.25787,0.35374,-0.02572,0.06575
1.31,0.26134,0.35671,-0.01818,0.07328
1.32,0.26199,0.35682,-0.01235,0.07902
1.33,0.26226,0.35656,-0.00618,0.08497
1.34,0.26014,0.35346,-0.0005,0.09059
1.35,0.25722,0.3495,0.0057,0.09676
1.36,0.25037,0.3421,0.00752,0.09847
1.37,0.24166,0.33246,0.01032,0.10142
1.38,0.23538,0.32553,0.01649,0.10763
1.39,0.22214,0.31244,0.01626,0.10754
1.4,0.20845,0.2992,0.01688,0.10832
1.41,0.19796,0.28923,0.02252,0.11407
1.42,0.18335,0.27555,0.02373,0.11537
1.43,0.16808,0.26137,0.02422,0.11588
1.44,0.15467,0.24854,0.02886,0.12071
1.45,0.13842,0.23294,0.02978,0.12169
1.46,0.12412,0.21919,0.0331,0.12501
1.47,0.10809,0.20342,0.03484,0.12668
1.48,0.09395,0.18914,0.03969,0.1317
1.49,0.07748,0.17271,0.04151,0.13348
1.5,0.06141,0.15657,0.04409,0.13603
1.51,0.04595,0.14066,0.04633,0.13835
1.52,0.03086,0.12526,0.04911,0.14105
1.53,0.01605,0.11003,0.05146,0.14339
1.54,-0.00113,0.09223,0.05142,0.14348
1.55,-0.01122,0.08184,0.05844,0.15047
1.56,-0.02537,0.06708,0.06049,0.15259
1.57,-0.03683,0.05511,0.06503,0.15717
1.58,-0.04728,0.04399,0.06998,0.16212
1.59,-0.05501,0.03628,0.07547,0.16744
1.6,-0.06221,0.02843,0.08323,0.17527
1.61,-0.072,0.01826,0.08572,0.17763
1.62,-0.07519,0.01487,0.0956,0.18757
1.63,-0.0811,0.00892,0.10002,0.19174
1.64,-0.08483,0.00511,0.10728,0.19892
1.65,-0.08679,0.00347,0.11522,0.20667
1.66,-0.08958,0.00076,0.1215,0.21291
1.67,-0.08948,0.00134,0.13025,0.22137
1.68,-0.09022,0.00114,0.13779,0.22889
1.69,-0.08713,0.00493,0.14755,0.23839
1.7,-0.0873,0.00561,0.15363,0.24437
1.71,-0.08493,0.00879,0.16099,0.25164
1.72,-0.08266,0.01207,0.16698,0.25748
1.73,-0.07999,0.01624,0.17229,0.26273
1.74,-0.07515,0.02248,0.18114,0.27146
1.75,-0.07147,0.02724,0.18854,0.27861
1.76,-0.06831,0.03098,0.19517,0.28508
1.77,-0.06469,0.03502,0.20174,0.29163
1.78,-0.05991,0.03979,0.20783,0.29754
1.79,-0.05418,0.04516,0.21471,0.30427
1.8,-0.05007,0.04864,0.21982,0.30919
1.81,-0.04562,0.05253,0.22433,0.31363
1.82,-0.03816,0.05945,0.23112,0.32016
1.83,-0.0293,0.06758,0.23907,0.32781
1.84,-0.02168,0.07468,0.24486,0.33305
1.85,-0.01626,0.08003,0.24867,0.33642
1.86,-0.00767,0.08856,0.2557,0.34287
1.87,-0.00087,0.09555,0.26073,0.34721
1.88,0.00719,0.10385,0.26566,0.35124
1.89,0.01383,0.11057,0.26933,0.35419
1.9,0.02214,0.11919,0.27334,0.35739
1.91,0.02495,0.12225,0.27195,0.35547
1.92,0.03534,0.13274,0.27669,0.35979
1.93,0.03834,0.13578,0.274,0.35703
1.94,0.03819,0.13574,0.26646,0.34952
1.95,0.03959,0.13711,0.25974,0.34287
1.96,0.04055,0.13813,0.25072,0.33407
1.97,0.0411,0.13867,0.24038,0.32439
1.98,0.03954,0.13704,0.22781,0.31285
1.99,0.03896,0.13653,0.21435,0.30021
2.0,0.04085,0.13839,0.20246,0.28913
2.01,0.03929,0.13691,0.18685,0.27447
2.02,0.04325,0.14084,0.17587,0.26414
2.03,0.04619,0.14391,0.16289,0.25177
2.04,0.04951,0.14725,0.15012,0.23934
2.05,0.05381,0.15148,0.13755,0.227
2.06,0.0586,0.15636,0.12494,0.21436
2.07,0.06291,0.1608,0.11211,0.20147
2.08,0.06357,0.1615,0.0959,0.1851
2.09,0.06387,0.16198,0.07922,0.16811
2.1,0.06537,0.16366,0.06369,0.15225
2.11,0.06576,0.16436,0.04763,0.13572
2.12,0.06579,0.16461,0.03041,0.11796
2.13,0.06803,0.16699,0.01643,0.10356
2.14,0.06961,0.16871,0.00207,0.08863
2.15,0.07225,0.17162,-0.01167,0.0744
2.16,0.07353,0.17307,-0.02565,0.05959
2.17,0.07497,0.17444,-0.03904,0.04592
2.18,0.0799,0.17968,-0.04899,0.03492
2.19,0.08376,0.18333,-0.05865,0.02518
2.2,0.08751,0.18697,-0.06764,0.01597
2.21,0.0878,0.18751,-0.0803,0.00239
2.22,0.09428,0.19377,-0.08522,-0.00247
2.23,0.09764,0.197,-0.0924,-0.00962
2.24,0.09896,0.19821,-0.10022,-0.01808
2.25,0.10827,0.2072,-0.09946,-0.01696
2.26,0.11286,0.21172,-0.10202,-0.01965
2.27,0.11919,0.21792,-0.10215,-0.01915
2.28,0.12492,0.22359,-0.10125,-0.01645
2.29,0.13247,0.23103,-0.09844,-0.01096
2.3,0.13821,0.23668,-0.09777,-0.0089
2.31,0.14667,0.24498,-0.09492,-0.00488
2.32,0.14959,0.24802,-0.09693,-0.00597
2.33,0.15665,0.25514,-0.09302,-0.0014
2.34,0.16235,0.26101,-0.09042,0.0013
2.35,0.16971,0.26809,-0.0835,0.00859
2.36,0.17793,0.27654,-0.07758,0.01426
2.37,0.18388,0.28225,-0.07144,0.02049
2.38,0.18919,0.28755,-0.0672,0.02456
2.39,0.19522,0.29335,-0.0604,0.0313
2.4,0.20398,0.30167,-0.05062,0.041
2.41,0.21155,0.30876,-0.04149,0.05002
2.42,0.2157,0.3125,-0.03596,0.05532
2.43,0.22041,0.31633,-0.02836,0.06294
2.44,0.22167,0.31673,-0.02429,0.06696
2.45,0.22816,0.32236,-0.01426,0.07682
2.46,0.22963,0.32283,-0.00819,0.08284
2.47,0.22815,0.32024,-0.00501,0.08615
2.48,0.22823,0.31925,0.00206,0.09323
2.49,0.22451,0.3146,0.00541,0.09662
2.5,0.22356,0.31283,0.01259,0.10377
2.51,0.21578,0.3044,0.01448,0.10586
2.52,0.21019,0.29841,0.01909,0.11049
2.53,0.20043,0.28866,0.02092,0.1124
2.54,0.18937,0.27784,0.02164,0.11319
2.55,0.17708,0.26629,0.02228,0.11405
2.56,0.16492,0.25477,0.02384,0.11565
2.57,0.15137,0.24192,0.02486,0.11676
2.58,0.13792,0.22906,0.02633,0.11827
2.59,0.12545,0.21775,0.02903,0.121
2.6,0.1137,0.20686,0.0326,0.12437
2.61,0.09973,0.19341,0.03541,0.12704
2.62,0.08784,0.18202,0.04066,0.13227
2.63,0.07297,0.1677,0.04218,0.13385
2.64,0.0596,0.15497,0.04584,0.13752
2.65,0.04645,0.14198,0.04923,0.14083
2.66,0.03046,0.12561,0.05101,0.14271
2.67,0.01842,0.11322,0.05663,0.1485
2.68,0.0066,0.10083,0.06146,0.15331
2.69,-0.00896,0.08486,0.06182,0.15368
2.7,-0.02142,0.07188,0.06527,0.15706
2.71,-0.03353,0.05893,0.069,0.16088
2.72,-0.04141,0.05084,0.07665,0.16845
2.73,-0.05271,0.03912,0.07954,0.17138
2.74,-0.06308,0.02841,0.08374,0.17561
2.75,-0.06891,0.02243,0.09159,0.18339
2.76,-0.07539,0.01593,0.09818,0.19003
2.77,-0.08218,0.0091,0.10304,0.19485
2.78,-0.08693,0.00443,0.10939,0.20119
2.79,-0.08532,0.00651,0.12093,0.21264
2.8,-0.08542,0.00668,0.12988,0.22148
2.81,-0.08723,0.00517,0.1359,0.22749
2.82,-0.08728,0.00578,0.14236,0.23377
2.83,-0.08153,0.01262,0.15231,0.24348
2.84,-0.07862,0.01671,0.15937,0.25035
2.85,-0.07685,0.01993,0.16458,0.25549
2.86,-0.0712,0.02673,0.17287,0.26353
2.87,-0.06605,0.03278,0.18067,0.27115
2.88,-0.06363,0.03544,0.18525,0.27542
2.89,-0.05626,0.04327,0.19277,0.28254
2.9,-0.04673,0.05252,0.20187,0.29123
2.91,-0.0451,0.0535,0.20453,0.29392
2.92,-0.03999,0.05845,0.2078,0.29684
2.93,-0.03668,0.06125,0.21053,0.29931
2.94,-0.0285,0.06921,0.21692,0.30523
2.95,-0.02381,0.07362,0.22106,0.30914
2.96,-0.0201,0.07745,0.22353,0.31125
2.97,-0.01148,0.08612,0.23029,0.31725
2.98,-0.00461,0.09306,0.23471,0.32126
2.99,0.00421,0.10206,0.23938,0.32502
3.0,0.01435,0.11206,0.24622,0.33117
3.01,0.02317,0.12089,0.25008,0.33419
3.02,0.03148,0.12938,0.25182,0.33519
3.03,0.03814,0.13608,0.25134,0.33404
3.04,0.04419,0.14226,0.24832,0.33035
3.05,0.0476,0.14524,0.2445,0.32627
3.06,0.04796,0.14556,0.23647,0.31834
3.07,0.0475,0.14511,0.2253,0.30709
3.08,0.0457,0.14342,0.21239,0.29414
3.09,0.04408,0.14182,0.19845,0.28041
3.1,0.04076,0.13859,0.18195,0.26423
3.11,0.03934,0.13735,0.16595,0.24846
3.12,0.03932,0.13749,0.15025,0.23302
3.13,0.04085,0.13914,0.13533,0.21833
3.14,0.04347,0.14175,0.12065,0.20427
3.15,0.04823,0.14662,0.10771,0.19145
3.16,0.05239,0.15081,0.09376,0.17777
3.17,0.05459,0.15306,0.07772,0.16204
3.18,0.06026,0.15879,0.06492,0.14935
3.19,0.06298,0.16174,0.04962,0.1339
3.2,0.06615,0.16508,0.03477,0.11883
3.21,0.06798,0.16717,0.01896,0.10283
3.22,0.06771,0.16704,0.00183,0.08534
3.23,0.07007,0.16956,-0.01251,0.07053
3.24,0.07053,0.17026,-0.02842,0.0539
3.25,0.07261,0.17257,-0.04212,0.03952
3.26,0.07364,0.17357,-0.05565,0.02538
3.27,0.07436,0.17431,-0.0689,0.01136
3.28,0.08381,0.1836,-0.07342,0.00686
3.29,0.08332,0.18323,-0.08676,-0.00743
3.3,0.08815,0.18799,-0.09433,-0.01545
3.31,0.09131,0.19102,-0.10217,-0.024
3.32,0.09199,0.19156,-0.11087,-0.03362
3.33,0.10053,0.19992,-0.11203,-0.03499
3.34,0.10625,0.20537,-0.11513,-0.03796
3.35,0.11056,0.20969,-0.11954,-0.04173
3.36,0.11934,0.21823,-0.11756,-0.03828
3.37,0.12548,0.22427,-0.11733,-0.03599
3.38,0.13535,0.23398,-0.11254,-0.02841
3.39,0.1408,0.23926,-0.11273,-0.02572
3.4,0.15024,0.24859,-0.10971,-0.02102
3.41,0.15627,0.2545,-0.11028,-0.02006
3.42,0.16737,0.26538,-0.10395,-0.01241
3.43,0.17308,0.27116,-0.10206,-0.00963
3.44,0.18055,0.27872,-0.09762,-0.00471
3.45,0.18749,0.2855,-0.09312,8e-05
3.46,0.19911,0.29702,-0.08325,0.01009
3.47,0.20628,0.30409,-0.07725,0.01605
3.48,0.21198,0.30969,-0.07239,0.02078
3.49,0.22362,0.32097,-0.0606,0.03225
3.5,0.23229,0.32921,-0.05155,0.04102
3.51,0.23894,0.33547,-0.04424,0.04802
3.52,0.24399,0.34027,-0.03852,0.05345
3.53,0.25313,0.34885,-0.02756,0.06414
3.54,0.25828,0.35336,-0.02024,0.07121
3.55,0.259,0.35331,-0.01605,0.07547
3.56,0.26105,0.35452,-0.0097,0.08187
3.57,0.26268,0.35528,-0.00383,0.08783
3.58,0.26447,0.35591,0.00431,0.09608
3.59,0.26444,0.35523,0.01061,0.10236
3.6,0.25925,0.34861,0.01487,0.10682
3.61,0.25327,0.34173,0.01832,0.11036
3.62,0.24434,0.33218,0.0196,0.11171
3.63,0.23415,0.3215,0.0203,0.1124
3.64,0.22214,0.30927,0.02067,0.11279
3.65,0.20829,0.29568,0.01992,0.11211
3.66,0.19598,0.28395,0.02152,0.11366
3.67,0.17986,0.26857,0.02026,0.1125
3.68,0.16495,0.25464,0.02102,0.11325
3.69,0.1525,0.24318,0.02472,0.11693
3.7,0.13699,0.22855,0.02578,0.11799
3.71,0.12348,0.21589,0.02964,0.12183
3.72,0.10962,0.20285,0.03358,0.12552
3.73,0.09474,0.18864,0.03621,0.12818
3.74,0.07955,0.17361,0.03976,0.13182
3.75,0.06205,0.15635,0.03922,0.13136
3.76,0.04723,0.14156,0.04241,0.13449
3.77,0.02864,0.12269,0.04132,0.13355
3.78,0.01102,0.10473,0.04103,0.1334
3.79,-0.0046,0.08867,0.04227,0.13467
3.8,-0.01995,0.07272,0.04345,0.13599
3.81,-0.03173,0.06019,0.04875,0.14137
3.82,-0.04607,0.04532,0.05009,0.14275
3.83,-0.05641,0.03455,0.05472,0.14742
3.84,-0.06331,0.02733,0.06234,0.15499
3.85,-0.07396,0.0163,0.06537,0.15806
3.86,-0.07959,0.01055,0.07219,0.16479
3.87,-0.08673,0.00324,0.07648,0.16902
3.88,-0.09383,-0.00406,0.07985,0.17236
3.89,-0.09384,-0.00382,0.09054,0.18299
3.9,-0.09427,-0.00377,0.09873,0.19108
3.91,-0.09686,-0.00567,0.1037,0.19595
3.92,-0.09436,-0.0021,0.1134,0.20552
3.93,-0.09392,-0.00076,0.11882,0.21085
3.94,-0.08762,0.00708,0.12822,0.22005
3.95,-0.08746,0.00876,0.13202,0.22388
3.96,-0.0815,0.01651,0.14103,0.23268
3.97,-0.07834,0.02051,0.14829,0.2399
3.98,-0.07553,0.02368,0.1555,0.247
3.99,-0.0717,0.02759,0.16379,0.25525
4.0,-0.06961,0.02985,0.16781,0.25921
4.01,-0.0659,0.03336,0.17408,0.26549
4.02,-0.0639,0.03531,0.17744,0.26882
4.03,-0.05945,0.03943,0.18246,0.27374
4.04,-0.05747,0.04116,0.18523,0.27653
4.05,-0.0518,0.04659,0.19078,0.28195
4.06,-0.04667,0.05139,0.19555,0.28657
4.07,-0.03621,0.06165,0.20461,0.29527
4.08,-0.02648,0.07121,0.2129,0.30326
4.09,-0.01939,0.07828,0.21851,0.30843
4.1,-0.00855,0.08908,0.22744,0.31683
4.11,-0.00028,0.09737,0.2335,0.32225
4.12,0.00874,0.10623,0.24028,0.32836
4.13,0.01926,0.11672,0.24721,0.3343
4.14,0.02611,0.12358,0.25086,0.33699
4.15,0.03415,0.13158,0.25582,0.34098
4.16,0.04077,0.13837,0.2578,0.34205
4.17,0.04491,0.14232,0.25837,0.3422
4.18,0.04779,0.14524,0.25584,0.33955
4.19,0.05062,0.14813,0.25117,0.3344
4.2,0.05138,0.14873,0.24436,0.32809
4.21,0.05126,0.14858,0.23482,0.31877
4.22,0.05031,0.14759,0.2234,0.30803
4.23,0.04587,0.14293,0.20868,0.29411
4.24,0.04535,0.14264,0.19507,0.28086
4.25,0.04505,0.1423,0.18114,0.26736
4.26,0.04203,0.13919,0.1641,0.25081
4.27,0.04292,0.14008,0.14959,0.23657
4.28,0.04258,0.13974,0.13352,0.22062
4.29,0.04372,0.14096,0.11858,0.20554
4.3,0.04612,0.14336,0.10311,0.19017
4.31,0.04756,0.14501,0.08712,0.17399
4.32,0.04898,0.14647,0.07082,0.15748
4.33,0.05138,0.14888,0.05562,0.14204
4.34,0.05422,0.15184,0.04055,0.12651
4.35,0.05368,0.15163,0.02285,0.10807
4.36,0.05496,0.15297,0.00665,0.09127
4.37,0.05728,0.15548,-0.00836,0.07564
4.38,0.0613,0.15968,-0.02136,0.06191
4.39,0.06356,0.16218,-0.03552,0.04674
4.4,0.06727,0.16585,-0.04712,0.03479
4.41,0.06832,0.16709,-0.06103,0.01971
4.42,0.07656,0.17553,-0.06882,0.01147
4.43,0.084,0.18278,-0.07456,0.00534
4.44,0.08567,0.18449,-0.08579,-0.00618
4.45,0.09149,0.1906,-0.09436,-0.01493
4.46,0.0952,0.1942,-0.10111,-0.02182
4.47,0.09926,0.19805,-0.10639,-0.02692
4.48,0.10896,0.20762,-0.10731,-0.0271
4.49,0.11426,0.21306,-0.11185,-0.03158
4.5,0.1216,0.22015,-0.11116,-0.0304
4.51,0.12991,0.22836,-0.1089,-0.02729
4.52,0.1389,0.23712,-0.10398,-0.02096
4.53,0.14571,0.24399,-0.10195,-0.0163
4.54,0.15433,0.25249,-0.09867,-0.01045
4.55,0.16543,0.26344,-0.0948,-0.005
4.56,0.17774,0.27562,-0.08996,0.00088
4.57,0.18474,0.28251,-0.08662,0.00498
4.58,0.19528,0.29297,-0.07856,0.01364
4.59,0.20094,0.29845,-0.07517,0.01718
4.6,0.20829,0.30575,-0.06982,0.02248
4.61,0.21465,0.31207,-0.06471,0.02744
4.62,0.22401,0.32114,-0.05503,0.0369
4.63,0.23234,0.32893,-0.04559,0.04622
4.64,0.2394,0.33572,-0.03809,0.05348
4.65,0.24573,0.34159,-0.03041,0.06101
4.66,0.2531,0.34814,-0.02097,0.07032
4.67,0.25801,0.35218,-0.01347,0.07768
4.68,0.26778,0.36044,0.00034,0.09142
4.69,0.27289,0.36404,0.00936,0.10032
4.7,0.27775,0.36771,0.01814,0.10889
4.71,0.27966,0.36843,0.02427,0.11492
4.72,0.28014,0.36825,0.02928,0.11985
4.73,0.28299,0.37019,0.03794,0.12834
4.74,0.28018,0.3664,0.04267,0.13316
4.75,0.27519,0.36054,0.04663,0.13718
4.76,0.27185,0.35649,0.05288,0.14338
4.77,0.2635,0.34789,0.0542,0.14469
4.78,0.25208,0.33616,0.05402,0.14466
4.79,0.24017,0.32427,0.05487,0.14564
4.8,0.22899,0.31306,0.05828,0.14912
4.81,0.21508,0.29956,0.05906,0.15001
4.82,0.19849,0.28345,0.05798,0.14921
4.83,0.18354,0.26917,0.05817,0.14935
4.84,0.16673,0.25275,0.05741,0.14864
4.85,0.15275,0.23936,0.06014,0.15138
4.86,0.13721,0.2246,0.06188,0.15318
4.87,0.12238,0.21054,0.06444,0.15565
4.88,0.10777,0.19671,0.06702,0.15838
4.89,0.09261,0.18231,0.06921,0.16051
4.9,0.07733,0.16787,0.07149,0.16272
4.91,0.06117,0.15264,0.07154,0.16294
4.92,0.04784,0.14019,0.07519,0.16658
4.93,0.03177,0.12494,0.07528,0.16672
4.94,0.01748,0.11131,0.07725,0.16876
4.95,0.00686,0.10147,0.08241,0.17392
4.96,-0.00544,0.08966,0.08525,0.17676
4.97,-0.01689,0.07857,0.0887,0.18025
4.98,-0.02792,0.06775,0.09246,0.18413
4.99,-0.03641,0.05948,0.09802,0.18974
5.0,-0.03993,0.05645,0.10714,0.19869
5.01,-0.04676,0.04955,0.11299,0.20456
5.02,-0.05278,0.04382,0.11869,0.21028
5.03,-0.05891,0.03755,0.12376,0.21538
5.04,-0.06082,0.03582,0.13211,0.22365
5.05,-0.06377,0.03291,0.13803,0.22951
5.06,-0.06397,0.03301,0.14551,0.23682
5.07,-0.06311,0.03402,0.15381,0.24504
5.08,-0.064,0.03333,0.15929,0.25047
5.09,-0.05998,0.03817,0.16775,0.25875
5.1,-0.05399,0.04499,0.17722,0.26806
5.11,-0.05135,0.0483,0.1815,0.27227
5.12,-0.04453,0.05552,0.18931,0.27978
5.13,-0.04031,0.05945,0.19639,0.28686
5.14,-0.03201,0.06746,0.20593,0.29613
5.15,-0.02744,0.0712,0.21154,0.30172
5.16,-0.0176,0.08011,0.22106,0.31087
5.17,-0.00946,0.08727,0.22872,0.3184
5.18,-0.00222,0.09378,0.23481,0.32421
5.19,0.00398,0.09942,0.24049,0.32968
5.2,0.01189,0.10716,0.24733,0.33611
5.21,0.02002,0.11529,0.25424,0.34251
5.22,0.02999,0.12556,0.26161,0.34902
5.23,0.03675,0.13269,0.26547,0.35196
5.24,0.04695,0.14307,0.27276,0.35843
5.25,0.05872,0.15503,0.28036,0.36519
5.26,0.06762,0.16423,0.28453,0.36866
5.27,0.07628,0.17283,0.28836,0.372
5.28,0.08186,0.17858,0.287,0.37038
5.29,0.08485,0.18153,0.28293,0.36624
5.3,0.08883,0.18532,0.27891,0.36213
5.31,0.09221,0.18844,0.27395,0.35754
5.32,0.08595,0.18225,0.25833,0.3426
5.33,0.08626,0.18246,0.24777,0.33254
5.34,0.08397,0.18012,0.2337,0.31901
5.35,0.08379,0.1801,0.22051,0.3063
5.36,0.08344,0.17985,0.20632,0.29248
5.37,0.08274,0.17919,0.19127,0.27773
5.38,0.08516,0.18168,0.17811,0.26474
5.39,0.08666,0.18327,0.16336,0.25012
5.4,0.08997,0.18671,0.14963,0.23626
5.41,0.09208,0.189,0.13482,0.22144
5.42,0.0951,0.19217,0.12028,0.20708
5.43,0.0985,0.19586,0.10579,0.19252
5.44,0.10005,0.19759,0.0901,0.17679
5.45,0.10159,0.19935,0.07399,0.16086
5.46,0.10269,0.20064,0.05866,0.14501
5.47,0.09943,0.19773,0.03927,0.1256
5.48,0.10307,0.20151,0.02642,0.11264
5.49,0.10164,0.20023,0.00961,0.0956
5.5,0.10356,0.2023,-0.00378,0.08208
5.51,0.10562,0.20443,-0.01618,0.06924
5.52,0.10844,0.20733,-0.02773,0.0575
5.53,0.11068,0.20964,-0.03857,0.0464
5.54,0.11306,0.21187,-0.04857,0.03641
5.55,0.11586,0.21474,-0.05791,0.02682
5.56,0.11986,0.21866,-0.06469,0.02004
5.57,0.12191,0.22078,-0.07301,0.0113
5.58,0.12662,0.22539,-0.07745,0.00665
5.59,0.12687,0.22566,-0.08475,-0.00124
5.6,0.13508,0.23363,-0.08395,-0.00041
5.61,0.14057,0.23907,-0.08439,-0.00113
5.62,0.1443,0.24279,-0.08678,-0.00291
5.63,0.15053,0.2489,-0.08448,0.00063
5.64,0.15913,0.25742,-0.08085,0.00678
5.65,0.16351,0.26161,-0.08025,0.00896
5.66,0.16995,0.26809,-0.07875,0.01124
5.67,0.17845,0.27633,-0.07465,0.01631
