Time,RH.ACC.X,RH.ACC.Y,RH.ACC.Z,RH.GY.X,RH.GY.Y,RH.GY.Z,LH.ACC.X,LH.ACC.Y,LH.ACC.Z,LH.GY.X,LH.GY.Y,LH.GY.Z,RT.ACC.X,RT.ACC.Y,RT.ACC.Z,RT.GY.X,RT.GY.Y,RT.GY.Z,LT.ACC.X,LT.ACC.Y,LT.ACC.Z,LT.GY.X,LT.GY.Y,LT.GY.Z
23.4279,-0.6865234,-1.971191,0.1616211,-296.7683,7.195122,289.5732,0.001464844,-1.180664,0.1201172,82.2561,-21.03659,46.34146,-0.4130859,-1.460449,1.299805,380.9146,54.7561,142.8659,0.08349609,-0.4399414,0.9057617,-19.14634,-23.17073,45.30488
23.4306,-0.6933594,-2.026855,0.1811523,-298.4756,-0.7926829,291.0366,0.08496094,-1.019043,0.008789063,86.52439,-17.80488,41.58537,-0.4443359,-1.474609,1.305176,379.2073,47.19512,148.8415,-0.02685547,-0.3164063,0.90625,-20.54878,-27.43903,46.58537
23.4333,-0.6918945,-2.060547,0.1875,-299.5732,-5.487805,291.7073,0.1347656,-0.7988281,-0.05078125,83.53659,-13.29268,39.14634,-0.4785156,-1.489746,1.288574,377.5,43.71951,151.7683,-0.3842773,-0.05273438,0.9619141,-23.29268,-54.7561,53.84146
23.436,-0.6806641,-2.135742,0.2006836,-302.7439,-15.67073,293.4146,-0.496582,-0.3950195,-0.8984375,53.90244,-48.10976,43.47561,-0.4985352,-1.496582,1.277344,372.6219,37.0122,157.8659,-0.1987305,-0.05712891,0.824707,-26.76829,-69.69512,52.07317
23.4387,-0.6704102,-2.176758,0.2109375,-306.5244,-25.18293,294.8781,-0.6479492,-0.387207,-0.9726563,22.62195,-99.81708,52.86586,-0.5385742,-1.518066,1.273438,369.3903,32.9878,161.0976,0.4165039,-0.4404297,0.5957031,-41.46342,-71.46342,30.2439
23.4414,-0.6333008,-2.269043,0.2285156,-308.4756,-29.81707,295.6707,-0.2319336,-0.8369141,-0.2729492,-20.85366,-115.5488,66.7683,-0.5556641,-1.53418,1.284668,361.7683,23.78049,167.1342,0.6621094,-0.6186523,0.5913086,-45.42683,-65.97561,23.35366
23.4441,-0.5751953,-2.373047,0.2573242,-311.6464,-38.84146,295.9756,0.001464844,-1.19043,0.07666016,-30.12195,-80.18293,66.64634,-0.5844727,-1.585449,1.322754,354.5122,13.71951,173.6585,0.8173828,-0.7905273,0.6879883,-47.43903,-47.9878,30.60976
23.4468,-0.5341797,-2.419922,0.2724609,-313.4146,-43.29268,295.9756,0.328125,-1.85498,0.6118164,-36.64634,-22.37805,57.5,-0.5849609,-1.620117,1.353027,350.9756,9.207317,177.1342,0.6660156,-0.8125,0.7236328,-47.13415,-35.79268,43.71951
23.4495,-0.4448242,-2.521973,0.309082,-315.9756,-52.07317,295.3049,0.4301758,-2.06543,0.8300781,-30.79268,-17.19512,51.03659,-0.5649414,-1.708984,1.421875,344.6951,1.768293,184.5122,0.1884766,-0.7802734,0.6533203,-47.92683,-15.2439,66.09756
23.4522,-0.394043,-2.57666,0.3369141,-316.4634,-56.15854,294.5122,0.4458008,-2.174805,1.059082,5.304878,-29.87805,49.5122,-0.5473633,-1.770508,1.463867,342.3781,-0.3048781,188.3537,-0.1606445,-0.7714844,0.6000977,-50.73171,-9.817074,68.47561
23.4549,-0.2949219,-2.665527,0.4052734,-315.7927,-62.68293,292.1342,0.4101563,-2.068359,1.01123,30.79268,-33.59756,55.73171,-0.4951172,-1.903809,1.535156,339.0854,-1.402439,196.2195,-0.175293,-0.7788086,0.640625,-58.90244,-10.73171,52.13415
23.4576,-0.2407227,-2.712891,0.4433594,-314.5122,-65.30488,290.8537,0.331543,-1.645996,0.6069336,74.81708,-27.68293,71.58537,-0.4624023,-1.981934,1.568848,337.8659,-0.9756098,200.4878,-0.08007813,-0.7338867,0.8642578,-61.82927,-15.2439,37.43903
23.4603,-0.1264648,-2.787109,0.5249023,-309.939,-69.32927,288.1707,0.2192383,-1.226563,0.1430664,86.52439,-23.04878,77.2561,-0.3857422,-2.150879,1.618164,336.1585,3.597561,209.2073,-0.04589844,-0.6455078,0.9331055,-62.0122,-22.7439,21.58537
23.463,-0.07470703,-2.817871,0.5683594,-307.1342,-71.15854,287.0732,0.1762695,-1.08252,0,89.32927,-20,86.70732,-0.3442383,-2.244141,1.631836,335.6098,6.463415,213.5366,0.1040039,-0.4213867,0.8125,-60,-24.63415,25.60976
23.4657,0.03759766,-2.865234,0.6376953,-301.5854,-73.78049,285,0.1469727,-0.9536133,-0.06835938,85.2439,-19.5122,89.32927,-0.2573242,-2.428711,1.630859,334.5732,14.63415,222.8659,0.2055664,-0.3496094,0.7426758,-62.92683,-23.29268,27.37805
23.4684,0.09765625,-2.881836,0.6777344,-298.0488,-75.60976,283.9634,0.1713867,-0.9550781,-0.04296875,75.30488,-12.2561,90.06097,-0.2226563,-2.522461,1.615723,333.7195,19.14634,227.439,0.3413086,-0.3139648,0.8012695,-70.60976,-18.96342,27.0122
23.4711,0.2260742,-2.924316,0.7724609,-297.0122,-76.40244,283.7195,0.2514648,-1.015625,-0.02783203,64.57317,0.5487805,86.34147,-0.1616211,-2.698242,1.548828,332.5,27.19512,237.1951,0.3837891,-0.2832031,0.8486328,-72.37805,-17.19512,26.89025
23.4738,0.3007813,-2.950195,0.8256836,-294.8781,-77.43903,283.1098,0.2749023,-1.04248,-0.05175781,57.5,1.646341,85.48781,-0.1254883,-2.776367,1.501953,331.2195,30,241.7683,0.4111328,-0.1767578,0.8823242,-74.81708,-17.37805,27.07317
23.4765,0.4584961,-3.010742,0.9438477,-294.0854,-77.86585,282.9268,0.2851563,-1.095703,-0.08398438,40.60976,-12.0122,87.92683,-0.04394531,-2.929199,1.405762,327.7439,33.90244,249.6342,0.3583984,-0.1455078,0.8481445,-75.73171,-16.03658,30
23.4792,0.6264648,-3.094727,1.083496,-290.7317,-78.47561,283.4756,0.2641602,-1.135254,-0.06103516,33.41463,-23.41463,89.93903,0.04248047,-3.063965,1.295898,325.7317,34.93903,252.5,0.2333984,-0.2470703,0.6972656,-82.37805,-12.19512,38.84146
23.4819,0.7158203,-3.137695,1.152344,-288.4146,-78.90244,284.0244,0.1118164,-1.253906,0.04248047,27.80488,-35.18293,97.98781,0.08154297,-3.126465,1.22998,322.439,35.2439,254.3293,0.2041016,-0.3779297,0.6518555,-87.5,-9.817074,41.52439
23.4846,0.9130859,-3.235352,1.296875,-283.4146,-79.02439,286.7683,0.004882813,-1.327637,0.1069336,29.32927,-31.82927,105.122,0.1591797,-3.248047,1.06543,319.1464,32.37805,251.7073,0.2021484,-0.7011719,0.6728516,-96.40244,-7.5,41.64634
23.4873,1.020508,-3.279785,1.374023,-280.4878,-78.96342,288.4756,-0.06591797,-1.448242,0.222168,40,-12.13415,117.0732,0.1972656,-3.308594,0.9682617,317.1951,30.2439,249.4512,0.2695313,-0.862793,0.8369141,-99.39024,-8.780488,39.02439
23.49,1.255859,-3.365723,1.533203,-273.1707,-79.5122,292.8659,0.05615234,-1.481445,0.2407227,47.9878,-2.378049,118.4756,0.300293,-3.409668,0.737793,313.1707,23.78049,241.0366,0.277832,-0.8388672,0.9150391,-99.5122,-11.64634,32.2561
23.4927,1.371094,-3.405762,1.615234,-267.9268,-79.81708,295,0.1274414,-1.481445,0.2163086,62.92683,1.52439,111.6463,0.3374023,-3.467773,0.605957,309.939,19.57317,234.6342,0.2294922,-0.6083984,0.9077148,-97.80488,-13.10976,30.85366
23.4954,1.617676,-3.452637,1.780273,-255.061,-78.96342,298.9634,0.2202148,-1.5,0.1992188,68.17073,-3.109756,106.7683,0.4174805,-3.603516,0.3544922,301.1585,10.18293,221.5244,0.1948242,-0.4902344,0.8632813,-98.84147,-13.04878,31.95122
23.4981,1.751465,-3.458496,1.864258,-247.1342,-78.53659,300.3049,0.262207,-1.515137,0.2143555,75.18293,-9.939025,102.0732,0.4609375,-3.678223,0.230957,296.5854,5.121951,214.0854,0.1728516,-0.3608398,0.8461914,-102.9268,-11.34146,33.35366
23.5008,1.98584,-3.421875,1.969727,-228.7805,-76.70732,301.5854,0.3232422,-1.510742,0.2148438,79.5122,-4.146341,103.3537,0.5180664,-3.824707,-0.04443359,286.0976,-5.97561,197.6829,0.1879883,-0.3457031,0.8422852,-113.4756,-9.085366,32.9878
23.5035,2.132324,-3.381836,2.031738,-211.2195,-75.60976,300.7317,0.3310547,-1.504883,0.1982422,79.87805,-0.3658537,105.8537,0.5405273,-3.898438,-0.1899414,280.3659,-12.31707,188.4146,0.1953125,-0.3291016,0.8154297,-122.6829,-12.37805,31.58537
23.5062,2.431152,-3.250488,2.105469,-201.6463,-74.45122,297.8659,0.284668,-1.521973,0.1782227,77.68293,2.439024,117.1951,0.5644531,-4.037109,-0.4765625,267.8049,-26.64634,167.5,0.21875,-0.3457031,0.7885742,-127.9268,-13.23171,31.82927
23.5089,2.786621,-3.073242,2.14502,-182.2561,-71.40244,286.5854,0.2368164,-1.557129,0.2026367,76.03659,2.682927,125.3659,0.5766602,-4.093262,-0.6220703,261.6464,-33.53659,155.6098,0.2353516,-0.4584961,0.684082,-140.1219,-11.09756,34.2683
23.5116,2.957031,-2.979492,2.141113,-171.5854,-69.32927,278.3537,0.1293945,-1.636719,0.2895508,77.0122,7.134147,142.6219,0.5678711,-4.161621,-0.9526367,249.3293,-47.5,127.3781,0.2363281,-0.5527344,0.6889648,-147.1342,-9.146341,35.97561
23.5143,3.325195,-2.788574,2.097168,-150.9146,-63.65854,257.1342,0.1044922,-1.666016,0.3320313,79.02439,12.43902,150.3049,0.5341797,-4.188477,-1.107422,241.8902,-56.09756,112.6829,0.2460938,-0.7333984,0.8232422,-159.6342,-6.280488,36.15854
23.517,3.48584,-2.70752,2.056152,-141.3415,-60,245,0.171875,-1.679688,0.3554688,86.28049,24.7561,155.7317,0.4775391,-4.227051,-1.393555,228.2317,-75.2439,84.5122,0.2548828,-0.7607422,0.9018555,-163.5366,-6.585366,34.57317
23.5197,3.871582,-2.55127,2.013184,-122.0732,-50.91463,219.0854,0.3095703,-1.660156,0.2973633,89.2683,27.56098,153.4756,0.4541016,-4.215332,-1.66748,221.5854,-84.93903,71.46342,0.2460938,-0.6430664,0.9863281,-168.3537,-8.597561,30.2439
23.5224,4.050293,-2.477539,1.97998,-110.6098,-46.34146,203.7805,0.3466797,-1.660645,0.2607422,90.36585,25.18293,147.0732,0.4716797,-4.189453,-1.78418,207.439,-100.061,45,0.2304688,-0.5185547,0.9580078,-171.6463,-10.06098,28.65854
23.5251,4.292969,-2.368164,1.894043,-85.48781,-32.68293,170.7927,0.3964844,-1.688965,0.2539063,88.53659,22.31707,146.2805,0.515625,-4.077148,-2.06543,192.9268,-105.3049,16.52439,0.1669922,-0.2939453,0.7871094,-183.1707,-10.91463,28.53659
23.5278,4.39209,-2.322266,1.860352,-72.37805,-24.57317,154.939,0.3735352,-1.721191,0.2797852,83.29269,16.34146,150.8537,0.5253906,-3.998535,-2.192383,182.6829,-107.0732,2.865854,0.1313477,-0.2397461,0.6347656,-192.1342,-10.97561,29.57317
23.5305,4.492188,-2.226563,1.838379,-45.06098,-5.670732,120.9146,0.2792969,-1.814453,0.3505859,79.7561,19.08537,164.8781,0.5561523,-3.852539,-2.354004,158.9634,-103.7805,-20.97561,0.1289063,-0.2983398,0.6430664,-214.8171,-9.939025,32.56098
23.5332,4.479492,-2.17041,1.858398,-16.21951,14.39024,86.89024,0.2631836,-1.842773,0.3862305,79.87805,24.87805,174.5122,0.5571289,-3.780273,-2.44043,145.1829,-99.7561,-30.67073,0.1855469,-0.4907227,0.7797852,-225.9146,-8.902439,34.39024
23.5359,4.382324,-2.033691,1.947754,-1.890244,23.29268,70.06097,0.3369141,-1.822754,0.3466797,83.23171,38.10976,187.6219,0.5761719,-3.638672,-2.525391,114.5122,-86.21951,-46.03659,0.2382813,-0.574707,0.8740234,-243.7195,-7.926829,35.06098
23.5386,4.292969,-1.945801,2.01709,22.07317,37.07317,37.92683,0.3754883,-1.789551,0.2670898,84.14635,41.58537,191.1585,0.5844727,-3.583984,-2.532227,98.17073,-75.60976,-52.2561,0.3447266,-0.6240234,0.9907227,-254.3293,-9.45122,32.62195
23.5413,4.064453,-1.744629,2.197266,31.52439,41.46342,23.41463,0.480957,-1.720215,0.1210938,79.32927,42.9878,197.6829,0.5922852,-3.527344,-2.496094,63.41463,-46.95122,-61.34146,0.3730469,-0.5683594,0.9599609,-258.9024,-10.2439,31.15854
23.544,3.804688,-1.537109,2.418457,44.7561,45.85366,-2.926829,0.5361328,-1.701172,0.07666016,75.42683,40.36586,200.122,0.5742188,-3.533203,-2.462891,45.85366,-29.93903,-63.10976,0.3227539,-0.3823242,0.815918,-271.7073,-11.28049,30.79268
23.5467,3.665527,-1.44043,2.536133,48.04878,45.36586,-14.5122,0.5209961,-1.755859,0.09179688,67.92683,27.86585,204.6342,0.4975586,-3.620117,-2.38623,11.89024,4.45122,-61.46342,0.246582,-0.2939453,0.6938477,-280.2439,-10.97561,33.04878
23.5494,3.37207,-1.287109,2.783203,50.2439,39.57317,-34.20732,0.3691406,-1.883789,0.2275391,66.40244,22.80488,208.6585,0.4282227,-3.69043,-2.347656,-3.841464,20.06098,-56.70732,0.1533203,-0.2724609,0.5737305,-304.7561,-7.5,40.36586
23.5521,3.229492,-1.234375,2.895508,50.18293,33.90244,-42.37805,0.324707,-1.935059,0.2788086,71.34147,30.12195,222.8049,0.2592773,-3.859863,-2.276367,-31.82927,43.71951,-40.06098,0.1542969,-0.3491211,0.637207,-318.9634,-4.939024,44.20732
23.5548,2.930176,-1.147461,3.097168,48.59756,17.62195,-53.90244,0.3681641,-1.933594,0.2407227,76.58537,39.20732,230.122,0.168457,-3.937012,-2.245117,-43.59756,50.30488,-29.5122,0.2275391,-0.5380859,0.8041992,-341.6464,-4.390244,48.41463
23.5575,2.787598,-1.129883,3.161621,47.5,6.768293,-57.62195,0.3779297,-1.910645,0.159668,85.2439,49.69512,237.2561,-0.01757813,-4.04541,-2.171387,-64.14634,53.41463,-5.182927,0.2524414,-0.5996094,0.8046875,-349.3293,-5.914634,49.32927
23.5602,2.527832,-1.113281,3.213867,42.7439,-18.84146,-62.98781,0.3823242,-1.881348,0.06835938,84.81708,43.65854,244.5122,-0.1757813,-4.070801,-2.053711,-72.92683,50.18293,7.256098,0.2807617,-0.5693359,0.6484375,-366.3415,-10.12195,49.45122
23.5629,2.423828,-1.120605,3.217773,39.7561,-33.47561,-65.06097,0.3808594,-1.89209,0.06787109,83.47561,38.47561,248.3537,-0.2353516,-4.058105,-1.982422,-88.78049,38.29268,30.91463,0.2338867,-0.5146484,0.5283203,-377.561,-8.414635,50.42683
23.5656,2.279297,-1.153809,3.172363,34.69512,-64.45122,-68.29269,0.3623047,-1.944824,0.1308594,82.92683,30.97561,255.061,-0.3115234,-3.996582,-1.796875,-95.54878,30.30488,41.40244,0.1982422,-0.5117188,0.5068359,-403.9634,-1.402439,56.58537
23.5683,2.225098,-1.177246,3.119629,31.03659,-94.32927,-70.30488,0.3481445,-1.96875,0.1450195,84.20732,30.73171,258.3537,-0.3310547,-3.961914,-1.680176,-107.8049,11.34146,60.4878,0.2211914,-0.5878906,0.5961914,-417.1342,3.658537,61.09756
23.571,2.083008,-1.570313,2.666016,26.52439,-106.5854,-71.82927,0.3325195,-1.977539,0.07421875,83.53659,34.45122,266.7073,-0.3364258,-3.880859,-1.42041,-114.6341,-14.08537,76.34147,0.2421875,-0.6396484,0.6054688,-438.6585,15.30488,68.84147
23.5737,1.837891,-2.240234,2.519043,-30.42683,-163.9634,-117.9878,0.3417969,-1.950684,-0.03173828,78.78049,36.40244,270.7927,-0.3173828,-3.833984,-1.308594,-115.9756,-29.81707,83.29269,0.3037109,-0.7255859,0.7260742,-449.6951,19.39024,72.31708
23.5764,1.777344,-2.775391,3.061523,-40.2439,-199.3902,-152.6219,0.3583984,-1.872559,-0.3276367,56.7683,30,281.7683,-0.2436523,-3.724121,-1.159668,-117.622,-67.13415,96.89024,0.3295898,-0.7524414,0.8041992,-471.2195,26.03659,78.10976
23.5791,2.306641,-1.776367,3.177246,53.65854,-176.4025,-190.3049,0.3999023,-1.830078,-0.4638672,41.82927,19.39024,289.1464,-0.168457,-3.647949,-1.074707,-118.2927,-88.10976,103.5976,0.3447266,-0.6782227,0.7661133,-487.6219,27.7439,81.89024
23.5818,2.621582,-1.001953,2.979004,139.6342,-121.0366,-175.6098,0.5195313,-1.773926,-0.6323242,13.17073,-9.268292,301.9512,0.06982422,-3.330566,-0.8100586,-116.4024,-127.3171,107.9268,0.3466797,-0.5942383,0.6821289,-497.0732,26.28049,83.04878
23.5845,2.583984,-1.216797,1.67627,311.5854,-44.87805,-138.1098,0.5356445,-1.794922,-0.746582,2.743902,-22.92683,306.1585,0.1538086,-3.112305,-0.6181641,-119.939,-145.6098,104.0854,0.3188477,-0.4311523,0.4731445,-520.9147,24.63415,87.86585
23.5872,0.9916992,-1.936523,0.5522461,324.3903,-71.21951,-142.1951,0.4897461,-1.825684,-0.8178711,-10.12195,-44.87805,313.2927,0.2431641,-2.412598,0.8681641,-156.8293,-218.5976,93.78049,0.3125,-0.3852539,0.4575195,-536.6464,26.46342,92.68293
23.5899,-0.4936523,-2.32373,-5.25293,150.6098,-167.1951,-164.7561,0.4331055,-1.879395,-1.022461,-13.29268,-54.08537,317.439,0.4458008,-1.457031,2.367676,-184.6342,-298.5976,76.58537,0.2382813,-0.3320313,0.4091797,-569.3293,34.08537,105.3049
23.5926,-4.213867,-2.737793,-7.096191,-124.2073,-183.6585,-186.2805,0.5087891,-1.876953,-1.164551,-19.14634,-63.17073,327.9878,1.124023,1.890137,4.926758,-355.9756,-521.4025,34.45122,0.1787109,-0.2392578,0.3027344,-588.9634,35,112.2561
23.5953,-10.22607,-5.289063,-6.546387,-521.2195,-461.6464,-13.17073,0.7397461,-1.902832,-1.439941,-40.06098,-70.42683,336.3415,1.564453,3.485352,6.476563,-455.7927,-452.5,40.67073,0.1279297,0.1162109,0.4169922,-645.3658,39.32927,124.8781
23.598,-10.61621,-6.425781,-2.710449,-291.1585,-281.7073,128.0488,0.9023438,-1.984375,-1.342773,-48.65854,-85.60976,338.8415,1.95459,9.064941,5.836914,-335.3659,-281.5854,1.402439,0.1748047,0.3808594,1.154785,-672.0122,51.58537,128.7195
23.6007,-5.012695,-6.819336,1.97998,75.06097,-120.4878,-40.60976,1.196289,-2.238281,-0.8979492,-25.36585,-136.0366,339.939,2.131348,10.95508,5.861328,-300.9756,-105.7317,-59.39024,0.1630859,0.4467773,0.9921875,-687.3781,61.52439,134.4512
23.6034,-3.111328,-5.856445,0.6987305,495.4268,132.9878,-514.939,1.230957,-2.351074,-0.8378906,3.04878,-158.3537,341.7683,1.495117,8.76709,6.161621,-232.5,67.31708,-191.5244,0.2319336,0.1689453,0.6337891,-696.0976,44.69512,139.6342
23.6061,-2.793945,-3.067871,-2.057129,518.9634,209.6342,-638.2927,0.7519531,-2.618652,-0.9682617,60.67073,-182.0732,364.939,1.499512,4.259277,5.562988,-186.2805,47.43903,-221.7073,0.3388672,-0.2783203,0.6665039,-716.8903,15,159.3902
23.6088,-2.791016,-1.327148,-1.572754,563.2318,302.1342,-641.4634,0.3789063,-2.727051,-1.040039,83.53659,-188.9025,388.0488,1.789551,2.678223,3.576172,-109.0244,189.0244,-216.5244,0.5424805,-1.307129,0.137207,-716.2805,4.45122,172.1342
23.6115,-2.631348,-0.9379883,-0.6870117,616.6464,273.9024,-569.2683,-0.1088867,-2.732422,-1.357422,109.6951,-188.5976,426.8293,1.475098,0.28125,-1.379883,-103.9024,333.9634,-226.9512,0.6806641,-1.709961,-0.03173828,-732.3171,-20.36585,198.0488
23.6142,-1.233398,-0.4033203,0.9238281,748.3537,66.70732,-380.061,-0.07226563,-2.48584,-2.103027,107.1341,-181.5244,436.0366,1.118164,-0.909668,-2.825195,-109.4512,285.6707,-248.0488,1.128906,-2.119629,0.1362305,-763.6586,-21.28049,222.2561
23.6169,0.9345703,0.6831055,0.9746094,773.4147,2.012195,-312.5,0.1108398,-2.347168,-2.541992,64.5122,-177.7439,436.5854,-0.5415039,-4.294434,-5.973633,-164.8171,-67.68293,-254.0854,1.321289,-1.989258,0.2553711,-777.3171,-14.20732,231.8293
23.6196,7.11084,2.666992,2.912598,409.0854,261.3415,-324.2073,0.559082,-2.244141,-3.339355,29.39025,-181.2805,435.1219,-0.3154297,-6.411133,-5.6875,-258.6585,-228.7195,-191.3415,1.493652,-0.9731445,0.5649414,-812.1342,14.69512,253.8415
23.6223,9.206055,2.744141,5.807617,210.3659,313.8415,-378.4756,0.9267578,-2.351563,-3.430664,-37.37805,-202.3171,441.0366,1.597168,-10.09766,-2.076172,-338.0488,-162.3171,-110.8537,1.578125,-0.2817383,0.9106445,-830.2439,41.89024,272.7439
23.625,6.401367,2.685059,5.153809,106.0366,-4.695122,-351.9512,1.782715,-2.699707,-2.98877,-31.64634,-197.6219,443.9024,1.608887,-10.86768,-0.3930664,-352.6829,-5.914634,-101.1585,1.681641,0.6967773,1.294922,-843.9025,97.31708,318.8415
23.6277,4.042969,1.861328,3.379395,126.6463,-73.41463,-229.6951,2.084473,-2.882324,-2.661133,13.53659,-184.3293,439.2073,0.565918,-8.845703,2.437988,-326.7683,168.3537,-86.52439,1.584961,0.7172852,1.183594,-843.1708,110.122,337.0732
23.6304,0.9726563,0.008300781,0.8017578,145.1829,-158.2317,-57.92683,2.14502,-3.046875,-1.972168,156.8902,-175.7317,415,-0.08105469,-6.75,3.237793,-293.4756,174.939,-83.96342,0.859375,-0.402832,0.3486328,-835.4268,97.19512,340.061
23.6331,-0.04931641,-0.4975586,-0.1230469,88.04878,-262.9268,3.109756,1.80127,-3.064941,-1.783203,230.5488,-189.939,414.0854,-1.143066,-3.110352,3.80957,-237.8049,158.2927,-70.18293,0.3833008,-1.250488,-0.2006836,-837.8049,77.07317,324.8171
23.6358,-1.393066,-1.04541,-1.806152,19.7561,-307.9268,21.82927,1.06543,-2.827148,-1.461426,348.1707,-242.2561,433.6585,-1.513184,-1.804688,3.549316,-212.3781,144.3902,-61.64634,-0.371582,-2.694824,-1.307129,-847.8049,51.58537,276.9512
23.6385,-1.975098,-1.240234,-1.914551,-161.2195,-328.9024,47.13415,0.65625,-2.606934,-1.416504,390.7927,-286.0976,440.061,-2.161621,0.1054688,2.606445,-191.2195,95.79269,-54.87805,-0.7895508,-3.166016,-2.089844,-857.3781,47.31707,256.3415
23.6412,-2.996094,-1.702637,-1.578613,-211.6463,-291.4634,67.13415,-0.1376953,-2.214355,-1.240723,437.439,-399.2683,453.1098,-2.641113,0.7578125,2.321777,-182.0732,68.47561,-54.02439,-1.006348,-3.509277,-1.301758,-907.9879,96.03659,243.8415
23.6439,-2.923828,-2.35791,-1.350586,-244.5732,-160.6707,49.5122,-0.628418,-2.119141,-0.543457,451.4634,-445.7317,464.939,-3.600098,1.579102,1.931152,-160.9146,-2.012195,-49.2683,-1.187012,-4.589844,0.9174805,-926.5244,118.5976,243.1098
23.6466,-2.35791,-2.664063,-1.005859,-223.9025,-95.79269,1.341463,-0.831543,-2.169922,-0.06494141,475.5488,-488.6585,501.5854,-3.975098,1.616211,1.242188,-141.8293,-61.95122,-42.68293,-1.107422,-5.105469,1.961426,-901.0366,54.57317,207.1342
23.6493,-1.401855,-2.833496,0.1103516,-75.12196,5.426829,-123.8415,-1.227539,-2.385254,1.108887,488.9634,-485.6707,525.1219,-3.551758,1.40918,0.7939453,-109.4512,-211.2805,-32.80488,-0.8349609,-5.632813,2.614746,-784.5122,-134.2683,170.3049
23.652,-1.069824,-2.674805,0.3764648,42.13415,36.28049,-160.6098,-1.450684,-2.425293,1.755859,520.1219,-457.3171,583.1707,-2.137207,0.3989258,0.1508789,-122.1951,-257.3171,-31.64634,-0.3837891,-5.520508,2.147949,-722.3171,-224.939,170.1829
23.6547,-0.04980469,-2.052246,0.2421875,234.6951,29.39025,-168.1707,-1.109375,-2.155273,1.407715,500.183,-401.8903,632.5,-1.392578,-0.2988281,0.1542969,-135.2439,-257.9268,-22.19512,1.058105,-4.963867,1.053711,-638.3537,-315.5488,176.7683
23.6574,0.9443359,-1.743164,0.09130859,283.4146,18.47561,-161.8293,-0.6850586,-1.785645,0.7480469,446.2805,-362.5,627.6829,0.3134766,-1.52002,0.5302734,-139.7561,-283.5366,-5.182927,1.605957,-4.724609,0.7280273,-611.1586,-320.4268,181.0366
23.6601,1.977539,-1.179688,0.5649414,325.4878,19.87805,-181.7683,0.06103516,-1.094727,-0.4033203,280.3049,-278.4756,550.9147,1.253906,-1.921387,0.8154297,-133.4146,-305.6098,-12.37805,2.319824,-4.46582,0.6098633,-569.5732,-309.3903,199.6342
23.6628,2.061523,-0.8310547,0.5639648,351.7683,-11.09756,-156.6463,0.246582,-0.9208984,-0.6074219,202.2561,-245,509.6342,2.644043,-2.290527,1.644531,-113.2317,-321.4634,-49.02439,2.566895,-4.521484,0.890625,-549.7561,-301.9512,206.4634
23.6655,1.716309,-0.2163086,0.4277344,353.0488,-23.53659,-126.6463,0.5063477,-0.8046875,-0.5390625,108.4146,-181.1585,439.0854,2.825684,-2.294434,2.039551,-96.89024,-296.7073,-58.59756,2.871582,-4.805176,1.706055,-493.1707,-278.8415,203.5976
23.6682,1.27002,-0.03222656,0.3798828,327.7439,-55.85366,-44.81707,0.5996094,-0.762207,-0.4399414,94.5122,-148.5366,399.1464,2.316895,-1.899414,2.092285,-59.57317,-183.8415,-29.7561,2.929199,-4.8125,1.996094,-454.939,-261.0976,192.5
23.6709,0.5371094,0.2861328,0.07128906,290.4878,-70.42683,-3.353659,0.5595703,-0.7524414,-0.2714844,114.5732,-84.57317,317.5,1.907227,-1.53418,1.766602,-46.95122,-119.7561,-2.012195,2.791504,-4.434082,2.144043,-369.8171,-213.5976,161.0366
23.6736,-0.06396484,0.4125977,-0.01367188,150.1829,-68.96342,37.86586,0.4121094,-0.8164063,-0.1943359,137.3781,-62.2561,281.7073,1.228027,-0.7446289,1.039063,-33.90244,-26.34146,35.73171,2.334473,-4.001953,2.89209,-332.9268,-193.2317,144.2073
23.6763,-0.3369141,0.3115234,0.01367188,80.85366,-76.58537,46.28049,0.3535156,-0.8652344,-0.3076172,182.3171,-34.5122,221.7073,0.9267578,-0.3730469,0.7524414,-32.7439,3.841464,38.65854,1.498535,-4.016113,4.009766,-277.6829,-274.6951,107.8049
23.679,-0.4985352,0.03662109,-0.1079102,-24.5122,-92.86585,49.81707,0.3154297,-0.7075195,-0.6914063,193.2317,-27.13415,202.8659,0.2709961,0.1337891,0.4921875,-42.56098,41.89024,24.02439,0.3979492,-3.902832,4.756836,-209.2073,-330.1219,113.0488
23.6817,-0.4736328,-0.1015625,-0.215332,-64.57317,-89.69512,38.23171,0.234375,-0.6157227,-0.8608398,191.2805,-4.390244,159.1463,-0.05419922,0.2299805,0.5234375,-47.2561,45.54878,10.42683,0.2163086,-3.708496,4.478516,-46.52439,-327.3781,123.0488
23.6844,-0.4614258,-0.4384766,-0.4052734,-125.8537,-57.19512,5.670732,-0.1040039,-0.5068359,-1.048828,166.2805,20.60976,118.3537,-0.7436523,0.1665039,0.8217773,-53.04878,20.36585,-18.04878,0.1118164,-3.192871,3.62207,14.32927,-322.9878,111.7073
23.6871,-0.4106445,-0.621582,-0.4711914,-147.0122,-34.20732,-3.414634,-0.2285156,-0.4838867,-1.066406,153.2927,33.65854,97.98781,-1.380371,-0.2109375,1.100586,-53.78049,-0.6097561,-25.91463,0.2236328,-2.911621,3.177734,95.67073,-372.1342,77.31708
