Time,LHeel,LTOE,RHeel,RTOE
0.01,0.32219,0.40173,-0.29469,-0.19802
0.02,0.31377,0.39626,-0.29892,-0.20512
0.03,0.31171,0.39653,-0.30222,-0.21091
0.04,0.30866,0.39476,-0.30718,-0.21907
0.05,0.30733,0.39477,-0.30849,-0.22423
0.06,0.314,0.40283,-0.29837,-0.21767
0.07,0.28919,0.37925,-0.31633,-0.24232
0.08,0.27256,0.36329,-0.32372,-0.25774
0.09,0.25086,0.34277,-0.3327,-0.27557
0.1,0.23621,0.32899,-0.33342,-0.28439
0.11,0.2194,0.31251,-0.33367,-0.29242
0.12,0.20349,0.29662,-0.33057,-0.29595
0.13,0.18882,0.28214,-0.32524,-0.29545
0.14,0.17603,0.2692,-0.31542,-0.28756
0.15,0.16316,0.25609,-0.30376,-0.27632
0.16,0.1472,0.23975,-0.29281,-0.26393
0.17,0.13435,0.22648,-0.27726,-0.24539
0.18,0.12381,0.21594,-0.26055,-0.22489
0.19,0.10832,0.20031,-0.24651,-0.20717
0.2,0.09571,0.18755,-0.22885,-0.18587
0.21,0.08871,0.18058,-0.20682,-0.15979
0.22,0.08073,0.17251,-0.18417,-0.13352
0.23,0.072,0.16382,-0.16239,-0.10763
0.24,0.06486,0.15646,-0.13747,-0.07815
0.25,0.05492,0.14661,-0.11602,-0.05177
0.26,0.04281,0.13454,-0.09497,-0.02657
0.27,0.02992,0.12124,-0.07215,0.00109
0.28,0.02529,0.11661,-0.04331,0.03461
0.29,0.01001,0.1015,-0.02329,0.0579
0.3,-0.00345,0.0881,-0.00022,0.08383
0.31,-0.01567,0.07587,0.02392,0.11069
0.32,-0.02827,0.06341,0.0486,0.13737
0.33,-0.04571,0.04623,0.06989,0.16019
0.34,-0.05277,0.03932,0.10057,0.19244
0.35,-0.07362,0.0185,0.11994,0.21302
0.36,-0.08578,0.00638,0.14707,0.24104
0.37,-0.10289,-0.01053,0.16939,0.26369
0.38,-0.11355,-0.02113,0.19742,0.29181
0.39,-0.1278,-0.03535,0.22194,0.31611
0.4,-0.14363,-0.05123,0.24406,0.33783
0.41,-0.1556,-0.06303,0.26831,0.36098
0.42,-0.17087,-0.07828,0.28766,0.37905
0.43,-0.18306,-0.09042,0.30717,0.3968
0.44,-0.19592,-0.10357,0.32322,0.41128
0.45,-0.20986,-0.11764,0.33535,0.42165
0.46,-0.21991,-0.12747,0.34579,0.42997
0.47,-0.2251,-0.13271,0.35774,0.44031
0.48,-0.2391,-0.14685,0.35725,0.43941
0.49,-0.24836,-0.1568,0.35808,0.44053
0.5,-0.26232,-0.17171,0.34991,0.43362
0.51,-0.27497,-0.18572,0.34039,0.42593
0.52,-0.29097,-0.20361,0.32455,0.41307
0.53,-0.2995,-0.21414,0.31011,0.40037
0.54,-0.30873,-0.22614,0.29896,0.39102
0.55,-0.31386,-0.23469,0.29452,0.38774
0.56,-0.31143,-0.2362,0.29639,0.3909
0.57,-0.30948,-0.23941,0.29163,0.38788
0.58,-0.31047,-0.24614,0.28132,0.37885
0.59,-0.3186,-0.26261,0.26065,0.35887
0.6,-0.31839,-0.27076,0.24874,0.34774
0.61,-0.31816,-0.2786,0.23366,0.33326
0.62,-0.31723,-0.28519,0.21667,0.31646
0.63,-0.30634,-0.28018,0.20838,0.30813
0.64,-0.29562,-0.2736,0.19737,0.29702
0.65,-0.28811,-0.26879,0.18175,0.28135
0.66,-0.28521,-0.26582,0.15979,0.25932
0.67,-0.26098,-0.23689,0.15914,0.25834
0.68,-0.24872,-0.22096,0.14475,0.24392
0.69,-0.22808,-0.19596,0.1378,0.2367
0.7,-0.21341,-0.17749,0.12293,0.22179
0.71,-0.19059,-0.15062,0.11658,0.21527
0.72,-0.17663,-0.13381,0.10022,0.19898
0.73,-0.14658,-0.09805,0.10049,0.199
0.74,-0.12638,-0.07405,0.0907,0.18929
0.75,-0.11012,-0.05385,0.07438,0.17301
0.76,-0.08709,-0.02665,0.06515,0.16379
0.77,-0.06963,-0.00521,0.04918,0.14784
0.78,-0.04607,0.02207,0.03908,0.13773
0.79,-0.02743,0.04312,0.02421,0.12318
0.8,-0.00824,0.06509,0.00727,0.1062
0.81,0.01498,0.09018,-0.00569,0.09337
0.82,0.03938,0.11521,-0.01911,0.08001
0.83,0.05973,0.13774,-0.03374,0.06575
0.84,0.0846,0.16478,-0.04706,0.05235
0.85,0.09899,0.17921,-0.07006,0.02984
0.86,0.12675,0.20809,-0.08134,0.0185
0.87,0.15393,0.23607,-0.09281,0.00705
0.88,0.17699,0.25947,-0.10962,-0.00969
0.89,0.20213,0.28487,-0.12269,-0.02264
0.9,0.22546,0.30798,-0.13783,-0.03769
0.91,0.24976,0.33197,-0.14985,-0.0497
0.92,0.27125,0.35304,-0.16417,-0.06409
0.93,0.28845,0.369,-0.17973,-0.07955
0.94,0.30579,0.38479,-0.19338,-0.09325
0.95,0.31748,0.39528,-0.20929,-0.10928
0.96,0.33373,0.40974,-0.21778,-0.11782
0.97,0.34294,0.4176,-0.22991,-0.13014
0.98,0.354,0.42685,-0.23626,-0.1367
0.99,0.35789,0.43001,-0.24631,-0.14715
1,0.36131,0.43317,-0.25229,-0.15373
1.01,0.35165,0.42463,-0.26769,-0.17017
1.02,0.34075,0.41633,-0.28124,-0.1851
1.03,0.33207,0.41008,-0.2887,-0.19418
1.04,0.31622,0.39738,-0.30488,-0.21301
1.05,0.30854,0.39186,-0.31625,-0.22771
1.06,0.3108,0.39586,-0.31529,-0.22992
1.07,0.30251,0.39017,-0.32128,-0.24047
1.08,0.29501,0.38427,-0.32241,-0.24717
1.09,0.27933,0.36913,-0.33043,-0.26246
1.1,0.26359,0.35448,-0.33503,-0.276
1.11,0.2505,0.34246,-0.33503,-0.28487
1.12,0.23216,0.32454,-0.33706,-0.29613
1.13,0.21854,0.31122,-0.33296,-0.29987
1.14,0.20403,0.29682,-0.32721,-0.30035
1.15,0.18946,0.28195,-0.31912,-0.29569
1.16,0.17631,0.26845,-0.308,-0.28551
1.17,0.16233,0.25407,-0.29606,-0.27197
1.18,0.14789,0.23911,-0.28206,-0.25453
1.19,0.13389,0.22462,-0.26687,-0.23454
1.2,0.12099,0.21141,-0.25,-0.21359
1.21,0.10661,0.19679,-0.23392,-0.1938
1.22,0.0961,0.186,-0.21346,-0.16907
1.23,0.08423,0.17398,-0.19437,-0.14569
1.24,0.07558,0.16538,-0.17263,-0.11971
1.25,0.06946,0.1592,-0.14807,-0.0906
1.26,0.06213,0.1518,-0.12315,-0.0608
1.27,0.0464,0.13599,-0.10539,-0.03873
1.28,0.03464,0.1243,-0.08286,-0.01213
1.29,0.02482,0.11434,-0.05779,0.01683
1.3,0.00652,0.09602,-0.0393,0.0388
1.31,-0.00737,0.08225,-0.01697,0.06464
1.32,-0.0233,0.0665,0.00492,0.08919
1.33,-0.03491,0.05498,0.03185,0.1191
1.34,-0.05396,0.03653,0.05182,0.14091
1.35,-0.07248,0.01805,0.07298,0.16428
1.36,-0.07394,0.01685,0.11086,0.20422
1.37,-0.09349,-0.00243,0.13231,0.22685
1.38,-0.10958,-0.01823,0.15687,0.25219
1.39,-0.1213,-0.02992,0.18578,0.28172
1.4,-0.13715,-0.04574,0.21016,0.30632
1.41,-0.14768,-0.05621,0.2391,0.33493
1.42,-0.15908,-0.06786,0.26566,0.36073
1.43,-0.17413,-0.08279,0.28594,0.37951
1.44,-0.18989,-0.09874,0.305,0.39715
1.45,-0.20106,-0.10988,0.32339,0.41319
1.46,-0.21389,-0.12306,0.33789,0.42552
1.47,-0.22721,-0.13587,0.34755,0.43334
1.48,-0.23698,-0.14634,0.357,0.44129
1.49,-0.24521,-0.15429,0.36137,0.4442
1.5,-0.25723,-0.16677,0.36079,0.44413
1.51,-0.26916,-0.17933,0.35501,0.43899
1.52,-0.28535,-0.19686,0.34162,0.42719
1.53,-0.29352,-0.20686,0.33312,0.4207
1.54,-0.30273,-0.21778,0.32051,0.41035
1.55,-0.31901,-0.23725,0.30565,0.39799
1.56,-0.31898,-0.2402,0.30676,0.40014
1.57,-0.32044,-0.24614,0.30301,0.39837
1.58,-0.32367,-0.25561,0.2931,0.39034
1.59,-0.32855,-0.26803,0.27805,0.37631
1.6,-0.33747,-0.28631,0.25666,0.35572
1.61,-0.34187,-0.29941,0.23756,0.33726
1.62,-0.34236,-0.30817,0.22049,0.32052
1.63,-0.33484,-0.30765,0.20929,0.30937
1.64,-0.32658,-0.30583,0.19655,0.29663
1.65,-0.3115,-0.29455,0.1881,0.28803
1.66,-0.30473,-0.28918,0.17034,0.27013
1.67,-0.29341,-0.27586,0.15644,0.25607
1.68,-0.2729,-0.25136,0.14959,0.24887
1.69,-0.25788,-0.23256,0.13569,0.23476
1.7,-0.23731,-0.20761,0.12751,0.22641
1.71,-0.21862,-0.18475,0.11613,0.2148
1.72,-0.20031,-0.16295,0.1029,0.2014
1.73,-0.17558,-0.13335,0.09705,0.19539
1.74,-0.15737,-0.11196,0.0829,0.18118
1.75,-0.13576,-0.08596,0.07181,0.16994
1.76,-0.11311,-0.0592,0.06297,0.1612
1.77,-0.08732,-0.02865,0.05544,0.15352
1.78,-0.06224,0.00061,0.04663,0.14471
1.79,-0.04689,0.01892,0.0274,0.1257
1.8,-0.02004,0.04929,0.01997,0.11835
1.81,-0.00193,0.0702,0.00244,0.10103
1.82,0.02306,0.09783,-0.00867,0.09003
1.83,0.04242,0.11872,-0.02787,0.07089
1.84,0.065,0.14346,-0.0429,0.05597
1.85,0.08269,0.16241,-0.06291,0.03615
1.86,0.11055,0.19129,-0.0728,0.02641
1.87,0.12538,0.20656,-0.09758,0.00178
1.88,0.1527,0.23425,-0.10888,-0.00938
1.89,0.17413,0.25626,-0.12793,-0.02858
1.9,0.20204,0.28411,-0.13735,-0.03796
1.91,0.22469,0.30611,-0.15219,-0.05279
1.92,0.24295,0.32393,-0.17154,-0.07231
1.93,0.26152,0.34119,-0.18668,-0.08736
1.94,0.2856,0.36352,-0.19281,-0.09345
1.95,0.29677,0.37389,-0.21201,-0.11289
1.96,0.31358,0.38926,-0.22037,-0.12129
1.97,0.32813,0.40139,-0.2286,-0.12944
1.98,0.34164,0.41352,-0.23451,-0.13541
1.99,0.34911,0.41946,-0.24245,-0.14362
2,0.34718,0.41728,-0.25496,-0.15649
2.01,0.34001,0.41147,-0.2706,-0.17285
2.02,0.33103,0.40465,-0.28369,-0.18701
2.03,0.31683,0.39312,-0.29887,-0.2038
2.04,0.30384,0.38264,-0.31047,-0.21735
2.05,0.28295,0.36457,-0.32671,-0.23626
2.06,0.28276,0.36571,-0.32791,-0.24068
2.07,0.28382,0.36813,-0.32912,-0.24565
2.08,0.28887,0.375,-0.32438,-0.24487
2.09,0.28219,0.37067,-0.326,-0.25258
2.1,0.2691,0.35882,-0.32988,-0.26337
2.11,0.25256,0.34281,-0.3362,-0.27895
2.12,0.23277,0.32392,-0.34373,-0.29628
2.13,0.21865,0.31059,-0.34224,-0.30333
2.14,0.20337,0.29588,-0.34156,-0.31027
2.15,0.18799,0.28061,-0.33756,-0.31223
2.16,0.17405,0.26673,-0.33011,-0.30869
2.17,0.16006,0.25254,-0.32012,-0.30006
2.18,0.15127,0.24349,-0.3034,-0.28178
2.19,0.13445,0.22638,-0.29246,-0.26821
2.2,0.11449,0.20609,-0.28237,-0.25518
2.21,0.09881,0.19025,-0.26826,-0.23741
2.22,0.08864,0.17983,-0.24794,-0.21277
2.23,0.07922,0.17022,-0.22618,-0.18669
2.24,0.06838,0.1593,-0.20548,-0.16169
2.25,0.0566,0.14742,-0.18505,-0.13705
2.26,0.04981,0.14059,-0.15966,-0.10667
2.27,0.0448,0.1357,-0.13277,-0.07442
2.28,0.0343,0.12519,-0.11002,-0.04589
2.29,0.02736,0.11818,-0.08154,-0.01221
2.3,0.01459,0.10542,-0.05932,0.01459
2.31,0.00649,0.09699,-0.03123,0.04742
2.32,-0.01414,0.07683,-0.01493,0.06681
2.33,-0.02936,0.06167,0.00838,0.09314
2.34,-0.03941,0.0518,0.03593,0.12358
2.35,-0.05312,0.03827,0.06143,0.15111
2.36,-0.06862,0.02294,0.08587,0.17722
2.37,-0.0845,0.00723,0.1106,0.20345
2.38,-0.10166,-0.00967,0.13433,0.22806
2.39,-0.11723,-0.02502,0.15915,0.25359
2.4,-0.125,-0.03268,0.19121,0.28605
2.41,-0.14153,-0.04921,0.21432,0.30937
2.42,-0.15544,-0.06335,0.23843,0.33331
2.43,-0.16923,-0.07717,0.26096,0.35504
2.44,-0.18706,-0.09497,0.27741,0.37046
2.45,-0.20094,-0.10909,0.29428,0.38568
2.46,-0.2118,-0.11998,0.31077,0.4004
2.47,-0.22321,-0.13132,0.32322,0.41114
2.48,-0.23064,-0.13888,0.3352,0.4212
2.49,-0.23407,-0.14245,0.34755,0.43171
2.5,-0.24411,-0.15281,0.34983,0.4333
2.51,-0.25727,-0.16629,0.34604,0.42979
2.52,-0.27009,-0.17987,0.33891,0.42365
2.53,-0.28472,-0.19595,0.32596,0.41231
2.54,-0.2951,-0.20775,0.31313,0.40126
2.55,-0.31397,-0.22925,0.29013,0.38061
2.56,-0.32368,-0.24189,0.27881,0.37122
2.57,-0.33338,-0.25573,0.27125,0.36533
2.58,-0.33394,-0.26044,0.27174,0.36746
2.59,-0.33503,-0.26808,0.2661,0.36384
2.6,-0.33641,-0.27657,0.25435,0.35324
2.61,-0.34472,-0.29342,0.23226,0.33154
2.62,-0.34578,-0.30363,0.21933,0.31926
2.63,-0.34693,-0.31359,0.2032,0.30359
2.64,-0.34295,-0.31752,0.18909,0.28957
2.65,-0.33498,-0.31675,0.17631,0.27677
2.66,-0.32057,-0.30796,0.16798,0.26839
2.67,-0.31264,-0.30393,0.15076,0.25106
2.68,-0.29052,-0.2803,0.14841,0.24844
2.69,-0.27659,-0.26279,0.13685,0.23679
2.7,-0.25974,-0.24054,0.12358,0.22308
2.71,-0.24235,-0.21797,0.11117,0.21046
2.72,-0.22126,-0.19208,0.1018,0.20082
2.73,-0.20554,-0.17196,0.08551,0.18433
2.74,-0.18191,-0.14336,0.07861,0.17731
2.75,-0.1601,-0.11661,0.06826,0.16683
2.76,-0.13549,-0.08786,0.062,0.16064
2.77,-0.11429,-0.06187,0.05035,0.149
2.78,-0.09005,-0.03297,0.04148,0.14007
2.79,-0.06611,-0.00419,0.03147,0.13002
2.8,-0.0457,0.02019,0.01709,0.11571
2.81,-0.01914,0.05038,0.00822,0.10685
2.82,-0.00037,0.07146,-0.00771,0.09112
2.83,0.02292,0.09721,-0.02102,0.07805
2.84,0.04415,0.1203,-0.03785,0.06119
2.85,0.06744,0.14446,-0.05193,0.04741
2.86,0.09137,0.17014,-0.06584,0.03351
2.87,0.11712,0.19652,-0.07768,0.02196
2.88,0.14294,0.22245,-0.09047,0.00935
2.89,0.16206,0.24186,-0.1096,-0.00966
2.9,0.18879,0.26858,-0.12119,-0.02115
2.91,0.21392,0.29398,-0.13615,-0.0361
2.92,0.23431,0.31372,-0.15292,-0.05278
2.93,0.26002,0.33907,-0.16244,-0.06231
2.94,0.28328,0.36138,-0.17229,-0.07212
2.95,0.30104,0.37875,-0.18752,-0.08747
2.96,0.32122,0.39736,-0.19498,-0.09491
2.97,0.33243,0.40749,-0.20991,-0.10992
2.98,0.3457,0.4193,-0.21922,-0.11934
2.99,0.35567,0.42841,-0.22912,-0.12947
3,0.36301,0.43439,-0.23886,-0.1396
3.01,0.36443,0.43535,-0.24862,-0.14982
3.02,0.35724,0.4288,-0.26341,-0.16549
3.03,0.34817,0.42193,-0.27662,-0.17995
3.04,0.33237,0.40875,-0.29302,-0.19809
3.05,0.32205,0.40088,-0.3,-0.20691
3.06,0.30653,0.38711,-0.31437,-0.2244
3.07,0.30742,0.38844,-0.31501,-0.2282
3.08,0.31357,0.39566,-0.31047,-0.22718
3.09,0.30735,0.39233,-0.31451,-0.23629
3.1,0.29441,0.3815,-0.32063,-0.24902
3.11,0.27991,0.36769,-0.32531,-0.26188
3.12,0.2537,0.3424,-0.34004,-0.28649
3.13,0.23699,0.32659,-0.34047,-0.29638
3.14,0.21888,0.30928,-0.34222,-0.30613
3.15,0.20586,0.29648,-0.33611,-0.30648
3.16,0.19079,0.28123,-0.32906,-0.30398
3.17,0.17417,0.26478,-0.32285,-0.29989
3.18,0.16293,0.25324,-0.30848,-0.2845
3.19,0.14453,0.23446,-0.29891,-0.27279
3.2,0.1318,0.22134,-0.28283,-0.2528
3.21,0.11645,0.20561,-0.26784,-0.23375
3.22,0.10707,0.19588,-0.24666,-0.20764
3.23,0.09601,0.1844,-0.22618,-0.1829
3.24,0.08574,0.1738,-0.20407,-0.15651
3.25,0.07493,0.16309,-0.18375,-0.13213
3.26,0.06697,0.15501,-0.15961,-0.10392
3.27,0.05974,0.14773,-0.13497,-0.07433
3.28,0.05428,0.14236,-0.10825,-0.0427
3.29,0.04566,0.13361,-0.0829,-0.01209
3.3,0.03322,0.12145,-0.06138,0.01385
3.31,0.02432,0.11264,-0.03504,0.04395
3.32,0.00769,0.09635,-0.01606,0.06651
3.33,-0.00399,0.08481,0.00878,0.09426
3.34,-0.01636,0.07261,0.03385,0.12204
3.35,-0.02852,0.06055,0.0597,0.15023
3.36,-0.04704,0.04253,0.07984,0.17196
3.37,-0.06633,0.02384,0.09895,0.19204
3.38,-0.08157,0.00859,0.1242,0.21859
3.39,-0.09909,-0.00856,0.14554,0.24042
3.4,-0.11232,-0.02168,0.17221,0.26745
3.41,-0.12489,-0.03401,0.1988,0.29397
3.42,-0.14108,-0.05026,0.22185,0.31698
3.43,-0.15284,-0.06161,0.24738,0.34138
3.44,-0.16554,-0.07407,0.27087,0.36349
3.45,-0.17985,-0.08824,0.29153,0.38272
3.46,-0.19144,-0.0998,0.31165,0.4006
3.47,-0.20314,-0.11134,0.32954,0.41667
3.48,-0.21753,-0.1256,0.33921,0.42447
3.49,-0.23192,-0.14,0.34811,0.43163
3.5,-0.23544,-0.14356,0.36171,0.44308
3.51,-0.25457,-0.16286,0.35717,0.43811
3.52,-0.26738,-0.17634,0.3562,0.43769
3.53,-0.27353,-0.18286,0.35488,0.43667
3.54,-0.29216,-0.20318,0.34022,0.42435
3.55,-0.3041,-0.21664,0.32632,0.41258
3.56,-0.31369,-0.22816,0.31186,0.40025
3.57,-0.31842,-0.2358,0.30636,0.39654
3.58,-0.32939,-0.24853,0.29844,0.38978
3.59,-0.32927,-0.25014,0.30083,0.39354
3.6,-0.32303,-0.2461,0.30301,0.39742
3.61,-0.32998,-0.2563,0.28894,0.38482
3.62,-0.32993,-0.26017,0.27881,0.3753
3.63,-0.32764,-0.26239,0.27009,0.36738
3.64,-0.33621,-0.27899,0.24887,0.34717
3.65,-0.33598,-0.30888,0.21362,0.31283
3.66,-0.32879,-0.30851,0.20017,0.29946
3.67,-0.31628,-0.30093,0.1893,0.28846
3.68,-0.30876,-0.29607,0.17222,0.27121
3.69,-0.30299,-0.28962,0.15246,0.25136
3.7,-0.27678,-0.2578,0.15265,0.25117
3.71,-0.25972,-0.23587,0.14203,0.24042
3.72,-0.24521,-0.2169,0.12697,0.22524
3.73,-0.22304,-0.19034,0.11909,0.21719
3.74,-0.20168,-0.16495,0.11003,0.20809
3.75,-0.17785,-0.13615,0.10185,0.19959
3.76,-0.15423,-0.10876,0.09414,0.19198
3.77,-0.13201,-0.08274,0.08425,0.18218
3.78,-0.10884,-0.05493,0.07467,0.17263
3.79,-0.08731,-0.02869,0.06204,0.16004
3.8,-0.06007,0.0037,0.05555,0.15341
3.81,-0.04748,0.01872,0.03369,0.13208
3.82,-0.02152,0.04879,0.02396,0.12227
3.83,-0.00395,0.06869,0.00566,0.10432
3.84,0.01891,0.09436,-0.00828,0.09049
3.85,0.04481,0.12177,-0.02072,0.07813
3.86,0.06202,0.14147,-0.04006,0.05913
3.87,0.08265,0.16336,-0.05773,0.04171
3.88,0.10902,0.1908,-0.06967,0.03005
3.89,0.1292,0.21182,-0.08872,0.01109
3.9,0.14943,0.23222,-0.10845,-0.00844
3.91,0.18349,0.26648,-0.11137,-0.01119
3.92,0.20421,0.28711,-0.13065,-0.0304
3.93,0.23008,0.31263,-0.14332,-0.04303
3.94,0.24724,0.32921,-0.16405,-0.06375
3.95,0.26752,0.34851,-0.1788,-0.0786
3.96,0.28368,0.3628,-0.19429,-0.09403
3.97,0.30074,0.37857,-0.20791,-0.1078
3.98,0.31645,0.39239,-0.21942,-0.11946
3.99,0.32399,0.39811,-0.23509,-0.13534
4,0.33447,0.40691,-0.24484,-0.14521
4.01,0.34171,0.41254,-0.25443,-0.15514
4.02,0.34582,0.41536,-0.26222,-0.16332
4.03,0.34474,0.41484,-0.27175,-0.1736
4.04,0.33953,0.41152,-0.2815,-0.18432
4.05,0.32652,0.40216,-0.29696,-0.20144
4.06,0.31942,0.39789,-0.30254,-0.20854
4.07,0.30628,0.38743,-0.31169,-0.22047
4.08,0.28967,0.37309,-0.32728,-0.23967
4.09,0.29792,0.38278,-0.32012,-0.23584
4.1,0.29788,0.38508,-0.32208,-0.24177
4.11,0.29387,0.38322,-0.32084,-0.24591
4.12,0.28069,0.37118,-0.32552,-0.25743
4.13,0.26123,0.35196,-0.33343,-0.27409
4.14,0.24505,0.3369,-0.33714,-0.28707
4.15,0.2284,0.3212,-0.33959,-0.2981
4.16,0.20972,0.30296,-0.34108,-0.30755
4.17,0.19594,0.28933,-0.33571,-0.30881
4.18,0.17945,0.27269,-0.32952,-0.30742
4.19,0.16075,0.25381,-0.32319,-0.30371
4.2,0.15386,0.2466,-0.30531,-0.28434
4.21,0.12868,0.22111,-0.30175,-0.27873
4.22,0.12431,0.21629,-0.27779,-0.2492
4.23,0.10441,0.19628,-0.26806,-0.23533
4.24,0.0904,0.18214,-0.25158,-0.21413
4.25,0.07667,0.16832,-0.23446,-0.19251
4.26,0.06796,0.15955,-0.21225,-0.16529
4.27,0.06035,0.15194,-0.18857,-0.13727
4.28,0.05161,0.14327,-0.16491,-0.10872
4.29,0.04593,0.13749,-0.13753,-0.07578
4.3,0.0299,0.12148,-0.11841,-0.05204
4.31,0.02162,0.11317,-0.09212,-0.02086
4.32,0.00661,0.09799,-0.06946,0.00627
4.33,-0.00401,0.08739,-0.04379,0.03624
4.34,-0.02231,0.06917,-0.0238,0.05943
4.35,-0.03663,0.05499,0.00027,0.08636
4.36,-0.04889,0.04283,0.02678,0.1156
4.37,-0.07618,0.01582,0.03989,0.13017
4.38,-0.08224,0.00988,0.0732,0.16532
4.39,-0.08102,0.01128,0.11415,0.20792
4.4,-0.08849,0.00406,0.14738,0.24197
4.41,-0.13743,-0.04487,0.14159,0.2366
4.42,-0.15377,-0.06129,0.16612,0.26158
4.43,-0.1664,-0.07415,0.19402,0.28959
4.44,-0.18015,-0.088,0.21988,0.3152
4.45,-0.19124,-0.09931,0.24715,0.34186
4.46,-0.20577,-0.11409,0.26863,0.3622
4.47,-0.21353,-0.12188,0.29407,0.38624
4.48,-0.22272,-0.13123,0.3143,0.40441
4.49,-0.23381,-0.14243,0.32937,0.41803
4.5,-0.24697,-0.15567,0.33778,0.42438
4.51,-0.25633,-0.16523,0.34572,0.4313
4.52,-0.26762,-0.17673,0.3477,0.43277
4.53,-0.28124,-0.19098,0.3434,0.42926
4.54,-0.299,-0.21004,0.33101,0.4179
4.55,-0.31321,-0.22591,0.31874,0.40757
4.56,-0.32891,-0.24397,0.29987,0.391
4.57,-0.33271,-0.25025,0.29335,0.38632
4.58,-0.34395,-0.26493,0.27869,0.37257
4.59,-0.3467,-0.27149,0.2776,0.37283
4.6,-0.34582,-0.27612,0.2757,0.37244
4.61,-0.34755,-0.28505,0.26531,0.36349
4.62,-0.35224,-0.29839,0.24842,0.3473
4.63,-0.36103,-0.31732,0.22578,0.32528
4.64,-0.36406,-0.32952,0.20695,0.3069
4.65,-0.36248,-0.33643,0.19131,0.29142
4.66,-0.34977,-0.33062,0.18334,0.2834
4.67,-0.33756,-0.32434,0.17299,0.27306
4.68,-0.32079,-0.31046,0.16566,0.26554
4.69,-0.30635,-0.29507,0.15521,0.25491
4.7,-0.28553,-0.26967,0.15039,0.24993
4.71,-0.27583,-0.25627,0.13121,0.2306
4.72,-0.25192,-0.22682,0.12649,0.22574
4.73,-0.23232,-0.2024,0.11558,0.2146
4.74,-0.21014,-0.17624,0.10716,0.20609
4.75,-0.18535,-0.14681,0.10112,0.19993
4.76,-0.17035,-0.12773,0.08195,0.1805
4.77,-0.1461,-0.09875,0.07444,0.17294
4.78,-0.12741,-0.07614,0.05925,0.15769
4.79,-0.10219,-0.04621,0.05108,0.14941
4.8,-0.0785,-0.0178,0.04056,0.13883
4.81,-0.05706,0.00795,0.02716,0.12539
4.82,-0.03355,0.03544,0.01548,0.11382
4.83,-0.01164,0.06049,0.00127,0.09969
4.84,0.01135,0.08638,-0.01196,0.08657
4.85,0.03586,0.11246,-0.02707,0.07143
4.86,0.06597,0.14496,-0.03466,0.06387
4.87,0.08049,0.161,-0.05994,0.03872
4.88,0.10775,0.18914,-0.07073,0.02823
4.89,0.128,0.20937,-0.09003,0.00915
4.9,0.1518,0.23322,-0.10588,-0.00662
4.91,0.18314,0.26424,-0.11432,-0.01493
4.92,0.20323,0.28409,-0.1346,-0.03522
4.93,0.23117,0.31075,-0.14444,-0.04483
4.94,0.25544,0.33428,-0.15824,-0.05864
4.95,0.27311,0.34992,-0.17506,-0.07526
4.96,0.28994,0.3663,-0.19301,-0.09334
4.97,0.30366,0.37771,-0.2074,-0.10767
4.98,0.32252,0.39509,-0.21503,-0.11529
4.99,0.33306,0.40454,-0.22778,-0.12812
5,0.34501,0.41511,-0.23464,-0.13503
5.01,0.35137,0.42029,-0.24479,-0.14538
5.02,0.35649,0.42487,-0.25118,-0.15206
5.03,0.34878,0.41893,-0.26844,-0.17018
5.04,0.34544,0.41747,-0.27541,-0.17796
5.05,0.33491,0.41022,-0.28711,-0.19104
5.06,0.31951,0.39825,-0.29979,-0.20556
5.07,0.31067,0.3914,-0.30451,-0.21226
5.08,0.30256,0.385,-0.31489,-0.22577
5.09,0.30517,0.38852,-0.31357,-0.22748
5.1,0.30597,0.39132,-0.31363,-0.23209
5.11,0.29398,0.38163,-0.31986,-0.24422
5.12,0.28529,0.37416,-0.31925,-0.25061
5.13,0.26038,0.35,-0.33507,-0.27624
5.14,0.24262,0.33293,-0.33893,-0.28949
5.15,0.22299,0.3144,-0.34337,-0.30359
5.16,0.21078,0.30251,-0.3381,-0.30588
5.17,0.20479,0.29655,-0.32505,-0.29873
5.18,0.18535,0.27726,-0.32296,-0.30233
5.19,0.18037,0.27222,-0.30482,-0.28517
5.2,0.16488,0.2561,-0.29375,-0.27295
5.21,0.15228,0.24318,-0.27958,-0.25518
5.22,0.13602,0.22652,-0.26706,-0.2381
5.23,0.11996,0.21002,-0.25335,-0.21987
5.24,0.10247,0.19218,-0.24008,-0.20254
5.25,0.08578,0.17521,-0.22517,-0.18345
5.26,0.0765,0.1658,-0.20413,-0.15772
5.27,0.06965,0.15872,-0.18082,-0.12965
5.28,0.0606,0.14961,-0.15892,-0.10326
5.29,0.05262,0.14146,-0.13485,-0.07433
5.3,0.03634,0.12501,-0.11797,-0.05244
5.31,0.02733,0.11584,-0.09405,-0.02338
5.32,0.01705,0.10554,-0.06963,0.00576
5.33,0.0066,0.09517,-0.04536,0.03422
5.34,-0.0103,0.0783,-0.02588,0.05699
5.35,-0.0277,0.06105,-0.00496,0.08088
5.36,-0.04155,0.04752,0.01818,0.10656
5.37,-0.05524,0.03399,0.04273,0.13326
5.38,-0.07414,0.01523,0.06319,0.1553
5.39,-0.0925,-0.00271,0.0848,0.1783
5.4,-0.10782,-0.01776,0.10965,0.20408
5.41,-0.12257,-0.03246,0.13569,0.23098
5.42,-0.13319,-0.04264,0.165,0.2604
